anime_id,name,genre,type,episodes,text
694,Canvas 2: Niji-iro no Sketch,"Comedy, Drama, Romance, Slice of Life",TV,24,"Canvas 2: Niji-iro no Sketch [TYPE] TV [GENRE] Comedy, Drama, Romance, Slice of Life [EP] 24"
1007,Ranma ½ OVA,"Comedy, Martial Arts, Romance, Shounen",OVA,6,"Ranma ½ OVA [TYPE] OVA [GENRE] Comedy, Martial Arts, Romance, Shounen [EP] 6"
4033,The iDOLM@STER Live For You!,"Comedy, Drama, Music",OVA,1,"The iDOLM@STER Live For You! [TYPE] OVA [GENRE] Comedy, Drama, Music [EP] 1"
7645,Heartcatch Precure!,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,49,"Heartcatch Precure! [TYPE] TV [GENRE] Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life [EP] 49"
1085,Interlude,"Adventure, Horror, Mystery",OVA,3,"Interlude [TYPE] OVA [GENRE] Adventure, Horror, Mystery [EP] 3"
1797,Animation Seisaku Shinkou Kuromi-chan,"Comedy, Drama, Parody",OVA,1,"Animation Seisaku Shinkou Kuromi-chan [TYPE] OVA [GENRE] Comedy, Drama, Parody [EP] 1"
15391,Kagaku na Yatsura,"Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",OVA,1,"Kagaku na Yatsura [TYPE] OVA [GENRE] Comedy, Ecchi, Romance, School, Sci-Fi, Seinen [EP] 1"
885,Tenshi no Tamago,"Dementia, Drama, Fantasy",OVA,1,"Tenshi no Tamago [TYPE] OVA [GENRE] Dementia, Drama, Fantasy [EP] 1"
15649,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",ONA,64,"Puchimas!: Petit iDOLM@STER [TYPE] ONA [GENRE] Comedy, Slice of Life [EP] 64"
1000,Uchuu Kaizoku Captain Harlock,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",TV,42,"Uchuu Kaizoku Captain Harlock [TYPE] TV [GENRE] Action, Adventure, Drama, Sci-Fi, Seinen, Space [EP] 42"
11001,Toshokan Sensou: Kakumei no Tsubasa,"Action, Comedy, Military, Romance",Movie,1,"Toshokan Sensou: Kakumei no Tsubasa [TYPE] Movie [GENRE] Action, Comedy, Military, Romance [EP] 1"
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,"Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai [TYPE] TV [GENRE] Action, Fantasy, Magic, Romance, Super Power [EP] 9"
9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1,True Tears: Raigomaru to Jibeta no Monogatari [TYPE] Special [GENRE] Kids [EP] 1
33082,Kingsglaive: Final Fantasy XV,Action,Movie,1,Kingsglaive: Final Fantasy XV [TYPE] Movie [GENRE] Action [EP] 1
7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",TV,12,"Hidamari Sketch x ☆☆☆ [TYPE] TV [GENRE] Comedy, School, Slice of Life [EP] 12"
32595,Seisen Cerberus: Ryuukoku no Fatalités,"Adventure, Fantasy",TV,13,"Seisen Cerberus: Ryuukoku no Fatalités [TYPE] TV [GENRE] Adventure, Fantasy [EP] 13"
2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,"Comedy, Ecchi, Magic, Romance, Supernatural",Movie,1,"Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou! [TYPE] Movie [GENRE] Comedy, Ecchi, Magic, Romance, Supernatural [EP] 1"
2235,Mizu no Kotoba,"Drama, Psychological, Sci-Fi",Special,1,"Mizu no Kotoba [TYPE] Special [GENRE] Drama, Psychological, Sci-Fi [EP] 1"
1356,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",TV,43,"Hokuto no Ken 2 [TYPE] TV [GENRE] Action, Drama, Martial Arts, Super Power [EP] 43"
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,"Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai [TYPE] Movie [GENRE] Comedy, Drama, Romance, Shounen Ai [EP] 1"
324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,47,"Mobile Police Patlabor: On Television [TYPE] TV [GENRE] Comedy, Mecha, Police, Sci-Fi [EP] 47"
5369,Street Fighter: Aratanaru Kizuna,"Action, Adventure, Shounen",OVA,1,"Street Fighter: Aratanaru Kizuna [TYPE] OVA [GENRE] Action, Adventure, Shounen [EP] 1"
17855,Namiuchigiwa no Muromi-san OVA,"Comedy, Fantasy, Slice of Life",OVA,1,"Namiuchigiwa no Muromi-san OVA [TYPE] OVA [GENRE] Comedy, Fantasy, Slice of Life [EP] 1"
1231,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,"Saber Marionette J to X [TYPE] TV [GENRE] Action, Adventure, Comedy, Harem, Mecha, Sci-Fi [EP] 26"
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,"Gintama: Dai Hanseikai [TYPE] Special [GENRE] Action, Comedy, Parody, Samurai [EP] 1"
4038,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",TV,51,"Zettai Karen Children [TYPE] TV [GENRE] Action, Comedy, Shounen, Supernatural [EP] 51"
7568,Umineko no Naku Koro ni Specials,"Comedy, Parody",Special,26,"Umineko no Naku Koro ni Specials [TYPE] Special [GENRE] Comedy, Parody [EP] 26"
10502,Tansu Warashi.,"Comedy, Slice of Life, Supernatural",Movie,1,"Tansu Warashi. [TYPE] Movie [GENRE] Comedy, Slice of Life, Supernatural [EP] 1"
1082,Hikari to Mizu no Daphne,"Comedy, Drama, Mystery, Police, Psychological, Sci-Fi",TV,24,"Hikari to Mizu no Daphne [TYPE] TV [GENRE] Comedy, Drama, Mystery, Police, Psychological, Sci-Fi [EP] 24"
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,"Adventure, Fantasy, Shounen, Slice of Life, Supernatural",Special,1,"Tegamibachi: Hikari to Ao no Gensou Yawa [TYPE] Special [GENRE] Adventure, Fantasy, Shounen, Slice of Life, Supernatural [EP] 1"
704,Kanon Kazahana,"Drama, Romance, Slice of Life, Supernatural",Special,1,"Kanon Kazahana [TYPE] Special [GENRE] Drama, Romance, Slice of Life, Supernatural [EP] 1"
2213,Black Jack (TV),Drama,TV,61,Black Jack (TV) [TYPE] TV [GENRE] Drama [EP] 61
16051,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",TV,12,"Ro-Kyu-Bu! SS [TYPE] TV [GENRE] Comedy, Ecchi, School, Sports [EP] 12"
812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Magic, Sci-Fi",TV,13,"Chikyuu Shoujo Arjuna [TYPE] TV [GENRE] Adventure, Drama, Magic, Sci-Fi [EP] 13"
1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",OVA,6,"Saber Marionette J Again [TYPE] OVA [GENRE] Action, Comedy, Harem, Mecha, Romance, Sci-Fi [EP] 6"
10918,Kowarekake no Orgel (Movie),"Drama, Music, Sci-Fi, Slice of Life",Movie,1,"Kowarekake no Orgel (Movie) [TYPE] Movie [GENRE] Drama, Music, Sci-Fi, Slice of Life [EP] 1"
25859,Re-Kan!,"Comedy, School, Seinen, Supernatural",TV,13,"Re-Kan! [TYPE] TV [GENRE] Comedy, School, Seinen, Supernatural [EP] 13"
19799,Robot Girls Z,"Comedy, Mecha, Parody",Special,3,"Robot Girls Z [TYPE] Special [GENRE] Comedy, Mecha, Parody [EP] 3"
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,"Comedy, Mystery, Police, Shounen",OVA,1,"Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files [TYPE] OVA [GENRE] Comedy, Mystery, Police, Shounen [EP] 1"
110,Chuuka Ichiban!,"Action, Comedy, Drama, Shounen",TV,52,"Chuuka Ichiban! [TYPE] TV [GENRE] Action, Comedy, Drama, Shounen [EP] 52"
9441,Yume-iro Pâtissière SP Professional,"Shoujo, Slice of Life",TV,13,"Yume-iro Pâtissière SP Professional [TYPE] TV [GENRE] Shoujo, Slice of Life [EP] 13"
16700,Higurashi no Naku Koro ni Kaku: Outbreak,"Horror, Mystery, Psychological, Thriller",OVA,1,"Higurashi no Naku Koro ni Kaku: Outbreak [TYPE] OVA [GENRE] Horror, Mystery, Psychological, Thriller [EP] 1"
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"Comedy, Ecchi, School, Shounen",OVA,3,"Ane Log: Moyako Neesan no Tomaranai Monologue [TYPE] OVA [GENRE] Comedy, Ecchi, School, Shounen [EP] 3"
4657,Arad Senki: Slap Up Party,"Action, Adventure, Comedy, Fantasy",TV,26,"Arad Senki: Slap Up Party [TYPE] TV [GENRE] Action, Adventure, Comedy, Fantasy [EP] 26"
2848,Kappa no Coo to Natsuyasumi,"Adventure, Shounen",Movie,1,"Kappa no Coo to Natsuyasumi [TYPE] Movie [GENRE] Adventure, Shounen [EP] 1"
29325,Ghost in the Shell: Arise - Alternative Architecture,"Mecha, Police, Psychological, Sci-Fi",TV,10,"Ghost in the Shell: Arise - Alternative Architecture [TYPE] TV [GENRE] Mecha, Police, Psychological, Sci-Fi [EP] 10"
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1,"Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion [TYPE] OVA [GENRE] Action, Mecha, Military, School, Super Power [EP] 1"
6787,Goulart Knights: Evoked the Beginning Black,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,"Goulart Knights: Evoked the Beginning Black [TYPE] OVA [GENRE] Action, Drama, Fantasy, Shoujo, Supernatural [EP] 1"
22225,Momo Kyun Sword,"Comedy, Ecchi, Fantasy",TV,12,"Momo Kyun Sword [TYPE] TV [GENRE] Comedy, Ecchi, Fantasy [EP] 12"
24011,Lance N&#039; Masques,Fantasy,TV,12,Lance N&#039; Masques [TYPE] TV [GENRE] Fantasy [EP] 12
258,Hitsuji no Uta,"Drama, Horror, Vampire",OVA,4,"Hitsuji no Uta [TYPE] OVA [GENRE] Drama, Horror, Vampire [EP] 4"
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",TV,13,"Juubee-chan 2: Siberia Yagyuu no Gyakushuu [TYPE] TV [GENRE] Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen [EP] 13"
993,Dual Parallel! Trouble Adventures Special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,"Dual Parallel! Trouble Adventures Special [TYPE] Special [GENRE] Comedy, Drama, Harem, Mecha, Romance, Sci-Fi [EP] 1"
2768,CLAMP in Wonderland 2,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance",Music,1,"CLAMP in Wonderland 2 [TYPE] Music [GENRE] Action, Comedy, Drama, Fantasy, Magic, Music, Romance [EP] 1"
5065,Detroit Metal City: Birth of the Metal Devil,"Comedy, Music, Parody, Romance",Special,1,"Detroit Metal City: Birth of the Metal Devil [TYPE] Special [GENRE] Comedy, Music, Parody, Romance [EP] 1"
8985,Yojouhan Shinwa Taikei Specials,Comedy,Special,3,Yojouhan Shinwa Taikei Specials [TYPE] Special [GENRE] Comedy [EP] 3
10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,"Drama, Ecchi, Fantasy, Harem, Romance",OVA,1,"Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!? [TYPE] OVA [GENRE] Drama, Ecchi, Fantasy, Harem, Romance [EP] 1"
10671,Morita-san wa Mukuchi.,"Comedy, School, Slice of Life",TV,13,"Morita-san wa Mukuchi. [TYPE] TV [GENRE] Comedy, School, Slice of Life [EP] 13"
755,Boku no Sexual Harassment,"Hentai, Yaoi",OVA,3,"Boku no Sexual Harassment [TYPE] OVA [GENRE] Hentai, Yaoi [EP] 3"
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,"Interstella5555: The 5tory of The 5ecret 5tar 5ystem [TYPE] Music [GENRE] Adventure, Drama, Music, Sci-Fi [EP] 1"
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,"Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi [TYPE] Movie [GENRE] Comedy, Drama, School, Shounen, Slice of Life, Sports [EP] 1"
287,Grappler Baki (TV),"Shounen, Sports",TV,24,"Grappler Baki (TV) [TYPE] TV [GENRE] Shounen, Sports [EP] 24"
2161,Skull Man,"Action, Mystery, Super Power",TV,13,"Skull Man [TYPE] TV [GENRE] Action, Mystery, Super Power [EP] 13"
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",TV,24,"Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku [TYPE] TV [GENRE] Action, Adventure, Comedy, Fantasy, Shounen [EP] 24"
6714,Dragon Ball Z: Atsumare! Gokuu World,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",OVA,1,"Dragon Ball Z: Atsumare! Gokuu World [TYPE] OVA [GENRE] Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power [EP] 1"
1659,Mai-Otome Specials,"Comedy, Drama, Fantasy, Magic",Special,9,"Mai-Otome Specials [TYPE] Special [GENRE] Comedy, Drama, Fantasy, Magic [EP] 9"
10016,Kizuna Ichigeki,"Comedy, Martial Arts",Movie,1,"Kizuna Ichigeki [TYPE] Movie [GENRE] Comedy, Martial Arts [EP] 1"
20533,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",TV,12,"Z/X: Ignition [TYPE] TV [GENRE] Adventure, Fantasy, Game, Sci-Fi [EP] 12"
24713,Miss Monochrome: The Animation - Soccer-hen,"Comedy, Slice of Life, Sports",ONA,1,"Miss Monochrome: The Animation - Soccer-hen [TYPE] ONA [GENRE] Comedy, Slice of Life, Sports [EP] 1"
259,Happy☆Lesson,"Comedy, Harem, Romance, School",OVA,5,"Happy☆Lesson [TYPE] OVA [GENRE] Comedy, Harem, Romance, School [EP] 5"
21421,Mahou Shoujo Taisen,Magic,TV,26,Mahou Shoujo Taisen [TYPE] TV [GENRE] Magic [EP] 26
10232,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",TV,12,"Tamayura: Hitotose [TYPE] TV [GENRE] Comedy, Drama, Slice of Life [EP] 12"
7762,"Yondemasu yo, Azazel-san.","Comedy, Demons, Supernatural",OVA,4,"Yondemasu yo, Azazel-san. [TYPE] OVA [GENRE] Comedy, Demons, Supernatural [EP] 4"
4786,Kodomo no Jikan Recap,"Comedy, Ecchi, School",OVA,1,"Kodomo no Jikan Recap [TYPE] OVA [GENRE] Comedy, Ecchi, School [EP] 1"
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,"Comedy, Romance, Sci-Fi",TV,12,"UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku [TYPE] TV [GENRE] Comedy, Romance, Sci-Fi [EP] 12"
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,"Action, Drama, Military, Sci-Fi, Space",Movie,1,"Ouritsu Uchuugun: Honneamise no Tsubasa [TYPE] Movie [GENRE] Action, Drama, Military, Sci-Fi, Space [EP] 1"
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,"Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars [TYPE] Movie [GENRE] Drama, Mecha, Military, Sci-Fi, Space [EP] 1"
1135,Munto: Toki no Kabe wo Koete,"Action, Fantasy, Magic, Super Power",OVA,1,"Munto: Toki no Kabe wo Koete [TYPE] OVA [GENRE] Action, Fantasy, Magic, Super Power [EP] 1"
5005,Tentai Senshi Sunred,"Comedy, Parody, Seinen, Super Power",TV,26,"Tentai Senshi Sunred [TYPE] TV [GENRE] Comedy, Parody, Seinen, Super Power [EP] 26"
1480,Sky Girls OVA,"Mecha, Military, Sci-Fi",OVA,1,"Sky Girls OVA [TYPE] OVA [GENRE] Mecha, Military, Sci-Fi [EP] 1"
31804,Kuma Miko,"Comedy, Seinen, Slice of Life",TV,12,"Kuma Miko [TYPE] TV [GENRE] Comedy, Seinen, Slice of Life [EP] 12"
4066,Tytania,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",TV,26,"Tytania [TYPE] TV [GENRE] Adventure, Military, Psychological, Romance, Sci-Fi, Space [EP] 26"
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",TV,25,"Gasaraki [TYPE] TV [GENRE] Drama, Mecha, Military, Psychological, Supernatural [EP] 25"
29,Zipang,"Action, Drama, Historical, Military, Sci-Fi, Seinen",TV,26,"Zipang [TYPE] TV [GENRE] Action, Drama, Historical, Military, Sci-Fi, Seinen [EP] 26"
2269,Mobile Suit Gundam Seed Special Edition,"Action, Mecha, Military, Sci-Fi, Space",Special,3,"Mobile Suit Gundam Seed Special Edition [TYPE] Special [GENRE] Action, Mecha, Military, Sci-Fi, Space [EP] 3"
31994,Yami Shibai 3rd Season,"Dementia, Horror, Supernatural",TV,13,"Yami Shibai 3rd Season [TYPE] TV [GENRE] Dementia, Horror, Supernatural [EP] 13"
16211,Bakumatsu Gijinden Roman,"Fantasy, Historical",TV,12,"Bakumatsu Gijinden Roman [TYPE] TV [GENRE] Fantasy, Historical [EP] 12"
2746,Vexille: 2077 Nihon Sakoku,"Action, Military, Sci-Fi",Movie,1,"Vexille: 2077 Nihon Sakoku [TYPE] Movie [GENRE] Action, Military, Sci-Fi [EP] 1"
1911,Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!,"Comedy, Mecha, Shounen",Movie,2,"Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!! [TYPE] Movie [GENRE] Comedy, Mecha, Shounen [EP] 2"
1108,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26,"Senkaiden Houshin Engi [TYPE] TV [GENRE] Adventure, Fantasy, Historical, Magic, Shounen, Supernatural [EP] 26"
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",TV,12,"Narue no Sekai [TYPE] TV [GENRE] Comedy, Romance, Sci-Fi [EP] 12"
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,Comedy,Special,2,Toaru Kagaku no Railgun S: Motto Marutto Railgun [TYPE] Special [GENRE] Comedy [EP] 2
4983,Hells,"Adventure, Comedy, Horror",Movie,1,"Hells [TYPE] Movie [GENRE] Adventure, Comedy, Horror [EP] 1"
3962,Chocolate Underground,"Comedy, Kids",ONA,13,"Chocolate Underground [TYPE] ONA [GENRE] Comedy, Kids [EP] 13"
14373,Arata naru Sekai: World&#039;s/Start/Load/End,Sci-Fi,OVA,1,Arata naru Sekai: World&#039;s/Start/Load/End [TYPE] OVA [GENRE] Sci-Fi [EP] 1
10122,Kowarekake no Orgel Special,"Drama, Music, Sci-Fi, Seinen, Slice of Life",Special,1,"Kowarekake no Orgel Special [TYPE] Special [GENRE] Drama, Music, Sci-Fi, Seinen, Slice of Life [EP] 1"
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","Comedy, Ecchi, Romance, Shounen, Supernatural",OVA,1,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA [TYPE] OVA [GENRE] Comedy, Ecchi, Romance, Shounen, Supernatural [EP] 1"
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Movie,1,"The iDOLM@STER Movie: Kagayaki no Mukougawa e! [TYPE] Movie [GENRE] Comedy, Drama, Music [EP] 1"
21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,Comedy,Special,13,Hentai Ouji to Warawanai Neko.: Henneko BBS [TYPE] Special [GENRE] Comedy [EP] 13
508,Tottoko Hamtarou,"Adventure, Comedy, Kids",TV,296,"Tottoko Hamtarou [TYPE] TV [GENRE] Adventure, Comedy, Kids [EP] 296"
5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,"Aria The Origination Picture Drama [TYPE] Special [GENRE] Fantasy, Sci-Fi, Shounen, Slice of Life [EP] 7"
26449,Akame ga Kill! Recap,"Action, Adventure, Fantasy",Special,1,"Akame ga Kill! Recap [TYPE] Special [GENRE] Action, Adventure, Fantasy [EP] 1"
1472,City Hunter 3,"Action, Comedy, Mystery, Shounen",TV,13,"City Hunter 3 [TYPE] TV [GENRE] Action, Comedy, Mystery, Shounen [EP] 13"
151,Re: Cutie Honey,"Action, Comedy, Ecchi, Sci-Fi, Shoujo Ai",OVA,3,"Re: Cutie Honey [TYPE] OVA [GENRE] Action, Comedy, Ecchi, Sci-Fi, Shoujo Ai [EP] 3"
1380,Blue Gender: The Warrior,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,"Blue Gender: The Warrior [TYPE] Movie [GENRE] Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space [EP] 1"
10500,Ojiisan no Lamp,"Drama, Historical",Movie,1,"Ojiisan no Lamp [TYPE] Movie [GENRE] Drama, Historical [EP] 1"
8078,Kure-nai OVA,"Action, Comedy",OVA,2,"Kure-nai OVA [TYPE] OVA [GENRE] Action, Comedy [EP] 2"
12581,Asa made Jugyou Chu!,"Comedy, Ecchi, Romance, School",OVA,1,"Asa made Jugyou Chu! [TYPE] OVA [GENRE] Comedy, Ecchi, Romance, School [EP] 1"
1357,Shin Hokuto no Ken,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3,"Shin Hokuto no Ken [TYPE] OVA [GENRE] Action, Martial Arts, Sci-Fi, Shounen [EP] 3"
2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",TV,52,"Alps no Shoujo Heidi [TYPE] TV [GENRE] Drama, Historical, Slice of Life [EP] 52"
9322,HHH Triple Ecchi,Hentai,OVA,4,HHH Triple Ecchi [TYPE] OVA [GENRE] Hentai [EP] 4
5454,Yokuwakaru Gendaimahou,"Comedy, Magic",TV,12,"Yokuwakaru Gendaimahou [TYPE] TV [GENRE] Comedy, Magic [EP] 12"
546,Wind: A Breath of Heart (TV),"Drama, Romance, School, Supernatural",TV,13,"Wind: A Breath of Heart (TV) [TYPE] TV [GENRE] Drama, Romance, School, Supernatural [EP] 13"
16123,Saki Zenkoku-hen,"Game, School, Slice of Life",TV,13,"Saki Zenkoku-hen [TYPE] TV [GENRE] Game, School, Slice of Life [EP] 13"
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",TV,65,"Cardfight!! Vanguard [TYPE] TV [GENRE] Action, Adventure, Demons, Game, Shounen [EP] 65"
2866,Ane☆Haramix,Hentai,OVA,4,Ane☆Haramix [TYPE] OVA [GENRE] Hentai [EP] 4
1123,Beet the Vandel Buster Excellion,"Adventure, Fantasy, Shounen, Supernatural",TV,25,"Beet the Vandel Buster Excellion [TYPE] TV [GENRE] Adventure, Fantasy, Shounen, Supernatural [EP] 25"
17849,Sparrow&#039;s Hotel,Comedy,TV,12,Sparrow&#039;s Hotel [TYPE] TV [GENRE] Comedy [EP] 12
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,25,"Kyoukai no Rinne (TV) 2nd Season [TYPE] TV [GENRE] Comedy, Romance, School, Shounen, Supernatural [EP] 25"
2217,Hand Maid May Special,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,"Hand Maid May Special [TYPE] Special [GENRE] Comedy, Ecchi, Harem, Romance, Sci-Fi [EP] 1"
5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,"Taishou Yakyuu Musume. [TYPE] TV [GENRE] Comedy, Historical, School, Seinen, Sports [EP] 12"
1055,Blame!,"Mecha, Sci-Fi",ONA,6,"Blame! [TYPE] ONA [GENRE] Mecha, Sci-Fi [EP] 6"
1248,Zone of the Enders: Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,"Zone of the Enders: Idolo [TYPE] OVA [GENRE] Action, Drama, Mecha, Military, Romance, Sci-Fi, Space [EP] 1"
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,20,"Pokemon Best Wishes! Season 2: Decolora Adventure [TYPE] TV [GENRE] Action, Adventure, Comedy, Fantasy, Kids [EP] 20"
5256,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai","Adventure, Fantasy",Special,1,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai [TYPE] Special [GENRE] Adventure, Fantasy [EP] 1"
3449,Kamichu! Specials,"Comedy, Drama, Slice of Life, Supernatural",Special,4,"Kamichu! Specials [TYPE] Special [GENRE] Comedy, Drama, Slice of Life, Supernatural [EP] 4"
669,Kujibiki Unbalance,"Comedy, Romance, School",OVA,3,"Kujibiki Unbalance [TYPE] OVA [GENRE] Comedy, Romance, School [EP] 3"
5347,Bible Black: Imari Ryoujoku Genba,Hentai,Special,1,Bible Black: Imari Ryoujoku Genba [TYPE] Special [GENRE] Hentai [EP] 1
1103,Shinkon Gattai Godannar!!,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,"Shinkon Gattai Godannar!! [TYPE] TV [GENRE] Comedy, Ecchi, Mecha, Romance, Sci-Fi [EP] 13"
20473,Teekyuu 3,"Comedy, School, Shounen, Sports",TV,12,"Teekyuu 3 [TYPE] TV [GENRE] Comedy, School, Shounen, Sports [EP] 12"
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",TV,26,"Otogizoushi [TYPE] TV [GENRE] Adventure, Drama, Fantasy, Historical [EP] 26"
15313,Wooser no Sono Higurashi,"Comedy, Fantasy, Slice of Life",TV,12,"Wooser no Sono Higurashi [TYPE] TV [GENRE] Comedy, Fantasy, Slice of Life [EP] 12"
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School",TV,12,"Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku [TYPE] TV [GENRE] Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School [EP] 12"
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,"Detective Conan OVA 09: The Stranger in 10 Years... [TYPE] OVA [GENRE] Adventure, Comedy, Mystery, Police, Shounen [EP] 1"
17879,Tamako Market Specials,Comedy,Special,6,Tamako Market Specials [TYPE] Special [GENRE] Comedy [EP] 6
21267,Go! Go! 575,Slice of Life,TV,4,Go! Go! 575 [TYPE] TV [GENRE] Slice of Life [EP] 4
29974,"Diabolik Lovers More,Blood","Harem, School, Shoujo, Vampire",TV,12,"Diabolik Lovers More,Blood [TYPE] TV [GENRE] Harem, School, Shoujo, Vampire [EP] 12"
6709,Ai Yori Aoshi: Yumegatari,"Comedy, Harem, Romance, Slice of Life",Special,1,"Ai Yori Aoshi: Yumegatari [TYPE] Special [GENRE] Comedy, Harem, Romance, Slice of Life [EP] 1"
666,JoJo no Kimyou na Bouken,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,6,"JoJo no Kimyou na Bouken [TYPE] OVA [GENRE] Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire [EP] 6"
